hash,is_malware,pe_header_offset,file_length
26ee34dbb7fcbbcc1df3141d7fee8999,0,288,662524
26ef7ddbdc041ef4847c2aa9e396469c,1,176,67590
26f0f4511905c487601c03cedd50f7a3,1,120,553536
26f6c08c793c0bad02d23505535b5919,1,208,882244
26f73e999e44044182fab61d108cbbc8,1,224,168452
26fe82f15b91f339896876c1eb323ba8,1,224,260621
2705f1dd80e8f5a5e0059377757ccc30,0,184,12292
270a6442c1cf01fa77cb0d58cde953ab,1,248,60420
2717e9b266c8ff1a1f78ddfd51c1ab23,0,216,486874
271b88110260aefea352072b6802efc6,1,176,122372
271ce0bff7892aad8eef9dc49508287b,1,176,216580
271f8db55eb4d988058c5f6850287960,1,256,643076
272c12f61a6bdb563af536bc3cdf507b,0,256,462852
272d3576b2e281247f571fda36654018,1,216,972627
2732e0ff368cf3cbbfb64eb9d4451009,1,200,229380
273c17f2c94ed7a36aae85626684c34f,1,208,190527
273ec6b259f7bb70925bbd37f43da2cc,1,256,477696
273f492f51b27b49b9cb72f14e1c9f70,1,208,638468
273f83ac98b55a08dddd6797e61c80c4,1,232,243684
2741a30065a165a76489024ecfe0af1d,1,264,921092
27452250d0bb02eec6f221b858918e35,1,128,401924
2749dc04ff748055282fd7ef054bbaa3,1,248,308237
274ab40c95413c11b678e39b29ed023e,1,248,196612
274e668868d18aff35ba89a65d55cee8,0,224,56636
2752af112fb4e911e7e2c6a05332ddf8,1,256,238084
2753afb6b55699328e82f11279ea4ef5,1,128,803844
2756af222ec4a7f49529cfeee49f9000,1,184,431028
275a21d2db6418f3223381cec486170c,1,216,209056
276aad547ce7cae6f50e022c08e86ddf,0,128,35846
276bc177afac844e7107ded16eca11ca,1,128,166580
276c02fa54d8caf570ec2bb738258cfe,0,264,76292
276d9493c36e7eda57a9c652ac43d393,1,256,765444
277143b158f9df093b86e9ae7d41cc02,1,128,7172
2773771f87e52403bb8f570851bff896,1,128,655364
2776bc64a7ccff6093039227a51ac701,1,128,53764
277d1926d8ddaf2f457ff2cdf950bdba,1,256,196096
27809395cf7265d9df5ac00869ae74a8,0,208,329719
2784eeddc34d8cd36783cf411300fe7a,1,256,283652
279be938c328747f1e5a38d9aaf0012b,1,128,106502
279d00e1754aaeb10e4b600a04faba06,0,264,452182
279f4980574e004d54f9a7de4aa04b57,1,512,492085
27a6857354c7aaa7ea0b1b6669e5e70f,1,16,14940
27c72134636ad6f42323a61f432e5be7,1,200,302213
27c7dd44142d1da97d4867830afda17e,1,216,48036
27c86370ead2df8a39dc4d0797f10b77,0,184,4100
27cddc9681f8d4c684ddfb195a319ff2,1,200,192054
27d8fe921935fd6740cba3d7a62c659e,1,192,73732
27dc3e321d38055130fb845cb73d77d0,1,256,485380
27e29ad0b642b1fff2baedd84c620609,0,216,68090
27e551dc44b1e1b0ecf593b025415571,0,128,17412
27e7fcd77d0aa94845a27f3d70337650,1,216,32768
27ef67ffea2ac5ace2226ce47d62fe80,1,232,91342
27effd250df868439f7898936322950f,1,256,676356
28103d18ec0fcdc8379023908bb446bc,1,232,272913
28176c915be348397df717002f3e2406,1,208,882988
2818f14a086228aeecce3e098c924d9b,1,272,620548
28263dd84cad41abfb7c0abde9874aca,0,128,93702
28287860231949088d871e68af5da38a,1,128,205316
28294b407a299ee9272eecfca5ea9c59,1,128,168452
2830acefd8ad73bd42b24c03f0915e78,1,224,53252
283f0860d345b9c06d7f96c464c06a44,1,200,67590
28463db6c491b1eb5ee59523b5dd4f3e,1,184,430148
28471cf816f9d9709e3498d435895641,1,256,429572
284883ce34452003cf4d02a3546dd04b,1,216,49156
284bbb47017534c3d291f5fce364bc2b,0,248,67588
285768a13f88ef8d921c6a5e52b09a94,1,256,836100
286ab0e30273d4a600c49485c29993f4,1,256,774660
2877897afb65c2f15000b8274e63e19f,1,200,229380
289f73943364c58c1f16ceb2fa6cda7b,0,240,45062
28a779e57c528ee1e1ef7d2fd1048507,1,256,522752
28aaac1f851a7f1a6c33749b3c65828a,1,200,32785
28b1dd0df5bbbcbf41a46264548d8f16,0,280,737284
28b2bc76be8c9a0c84ced795533e4c93,1,256,160772
28b7cc7cd64f7c78c074ddf97f43224a,1,192,24580
28c4bf9028cc51bd8e780fc8503afdc1,0,312,735156
28d27a515dfd053d301900a47a5f0b37,1,200,460451
28da039d0e535016655bb1824ed483a6,0,128,809545
28dbdc6a8df852c564ba2a47cb5ee6e3,1,128,510168
28dc9dd1a83a93c1ce102512ad901fe5,1,232,285034
28e658f9df17ce86267d4710957ca9ab,1,240,353796
28ed3b6acbc3b0e935a76b3008b1a485,1,184,438412
28efaa5b1c7a184da41b60938349f83d,0,224,459892
28fa84c8e0799a79814d275f91b086b7,1,256,60928
2911b374c2d8cb02e86127a3f2d84176,0,184,3076
29168579fa9bea9e77eb4d7f05532bcc,1,216,189641
291e98da0ce8bcb4070dc6e9f856f791,1,128,207364
2923a3c2973fb4984e9540ab45090757,1,240,699910
2927ac76a8192886c80a634633eac947,1,128,134660
292adc465edb664f1847b4596c5f816b,0,192,273036
29507795ee3c972a94a2163caf310c82,0,240,367908
2953b3b5affb836eff9ae5cfd7231c43,0,224,919012
295df0c2faae1514dce020cf828798bd,1,184,20484
29730f3c697ce5baddefcf009484305d,1,216,531107
297e027c7d5cf89b949c5365d97646b7,1,256,446468
298079496cf53370e270cb3b8696ed1b,1,232,315396
298667171d5c69f84e6678f09c6e8b62,1,176,9220
298b6f77e97f98617efbb7f8fd44bc97,1,200,34230
299e6db44381cacbdd9a5cc63bb5de98,1,256,136196
299e91888576177c121f78d6f924e138,1,176,266756
29a95c33242e95ab910acd0a19044696,0,128,237572
29b3fcc2914266b8be673b18d5f52d43,1,256,564736
29be1e0ce10f9e4e5d66cb97df19dd45,0,216,49183
29c0dd87b2a384358335380feebf6f56,1,256,709636
29c6f69e5b10a8cfd861e14b6ab5c1dd,0,256,561867
29cf138a0a5415fdb9abfc7a142c35e5,1,216,512006
29d4a3482acddcbd709a1b4a5a234c18,1,240,61440
29d7c1fc9cb3eb3bd3f275a953a13897,1,184,654340
29e421f0201ce2edd1fc41e39c5aa203,0,272,954972
29e5c4aa74fb039e27c64a295252aac6,1,184,258052
29fadf0ebc3040bb89db696fcf43f0c0,1,200,94724
2a00a9a6b8dd2c00458f41da8dd0cf67,0,248,86022
2a01c87ebdffcb4a2f6d27798598e29b,1,224,770052
2a03c2d8acff1b8713659d165addeede,1,216,66564
2a1506bbfad61e689f4d41b4d159f58e,1,208,757281
2a1b0bf9698b3eae1ca0a5868f8ae907,1,128,167436
2a1de8c41f8d7c90c07b223bd3b1f5e0,0,184,25092
2a2a061d0d37ba1fe91984ca46457c1c,1,128,52228
2a2de35b150107bb666be0bb4a5ddb59,1,256,8192
2a3405076700ed67670f3a0debc64e65,1,256,816132
2a37617ca37a530ccf527982eee8dc2d,0,624,110716
2a38fa6b2e8847a10c9c52230df844a3,1,224,326150
2a3f074bd9d15f0c22367cd3a98f9c79,1,184,487428
2a480f28394b06373b88aad510a3ed2d,1,256,8192
2a4dc6e26353c495f9091c9109053097,0,128,473094
2a4f457d0df3588e2e7ab2cdb3e60dd8,1,128,28804
2a52e92509de0d12c56a7a24aaaf248c,1,256,759812
2a56e5e36f497632064935824c874faf,1,256,13358
2a6247efb3c3b987cb412443e05e1347,0,184,119732
2a65af5553060c3902ffc42ed010e374,1,128,22020
2a72fc2147bddb25f87444b04d8b77f7,1,128,41508
2a826545975502d3c2e76104e3742b93,1,256,23044
2a855ec2e1176f5c18142ae4689f04d2,0,240,49668
2a8bd842cb4a058cf2261c67c874b1d0,1,224,446100
2a8e2cf6cc758a77124d7f873e3b9a0f,1,240,622912
2a93f4fea132c2b61c6adc1a652a5415,1,200,16120
2a9740e7d9afc04bb9202b3782ea60d7,1,240,272308
2aa5a918276ebc02aed4053c1e079f0f,0,184,30753
2aaeda59c364152824ba759b2a8e7a08,1,176,376836
2ab32a50db1a337883df963d167183a1,1,256,182784
2abf292a1487ab6e822d9a21d4709d7c,1,256,813572
2ac17041d76466143de6dcc8a2f470d3,1,256,18432
2ac396b4abe9aacf5456ef3d8d4cef45,1,184,45060
2ac4faa21e8614ed708d424f3d63f31b,0,248,43524
2acb09b0392fa40ed327c5bab8d6f76a,0,256,171012
2af10b71cff90e44df8934a5f99d97c8,1,184,368644
2af1ffd853abcfad3a246850d568113b,1,216,48055
2b09af8c19d3d0967486000f6becd8b0,1,216,782086
2b0a79a21ed4e015674466a2fb349c83,1,184,704516
2b0c097fefeec0b6d0d5f3835abea4da,1,184,53248
2b16453bdbfce9bd0ff36f4979c41af0,1,256,705540
2b1b385167943911cf786080d5f0372a,0,232,858964
2b1b6a91bcbf390cadd93758abc64b57,1,200,151580
2b1c3e1995079be93110bd8afb261b77,1,208,118788
2b1d81d9a32b0a3e888918d855279c85,1,256,5527
2b23f29de62279321bcbb372dbf0c650,1,216,261773
2b24255b8baa29367a5ab7da411e9d5f,0,256,67302
2b2718b616c0715fba07a2c7ae18e8ed,1,256,774660
2b345b8c8faebebbd3af3a4256db247b,0,248,36868
2b3b6dddecc06312c0617d5b45eb0c1d,0,224,55012
2b43375858019c4982f8dcc2e63d3c6a,1,232,280589
2b46297eda33234924519c02166d8532,0,128,86022
2b476d91b98bae94d97b6cc3527e0f27,1,256,674308
2b48daf8bbac0bf860bc7f45e663a339,1,256,8704
2b4bc415fc04385b7e8e5f58d506b316,1,184,40964
2b519021ec961aaf6bf1b42a4104cc7b,0,232,96358
2b5988386725f75d1eee69a148a16d50,1,256,603652
2b5c9cddbf97ab468a7d227460a51a76,1,256,27140
2b5cf35322beb7e9171f1518d570a6b4,0,216,351590
2b5fd63fef9b601bc854bc577fb554a9,1,128,398340
2b678eeff866f091b616b938ff17bfd4,1,256,444932
2b6ba176ef71db0793806dfe783ade33,1,128,91142
2b8c00c0300db8e19e69c320a23c1964,0,128,197638
2b9236e1ae0b154ca6b89e60ceded8f2,1,192,69636
2b9592ddf358c6e77fdf3da7bf27baab,1,128,211972
2b961a3f1fcf5d3185c283ae920ed1c0,1,184,671748
2b9b08290b49c92a0d616dbbe29bb167,0,256,52228
2baa10bc27a3a2557cb7fee5d62c71cc,1,184,24580
2bb3f3947528e426db066a4001c9d1e4,1,128,592902
2bb51a46c63eba975d11a1d7be2bce19,0,256,687356
2bb7f4bbf1994f31887e4401d674e847,1,200,643076
2bbaf2aed56d58fd5fc5fcf8d1296556,1,128,24068
2bc3365d35eb6b2e071f540070380c82,1,128,72516
2bcd83be8fd2b9b13b5e40958f0667f2,0,216,934324
2bd346314048a180d1ca134afcb2d524,1,216,508246
2bd82c465103bba66b6ee041c57acfc5,0,128,363514
2bec819b25219d30aae032be6f0ab362,0,256,579556
2bee8b7613e464098bc181e4b8385912,1,232,211976
2bf4ce8dfc5030e37b4d71599febae5c,1,256,331277
2c04c0f5090bf0f2171150f3fe29aec7,1,224,106500
2c0b2ecb635db81aee11085dd4fda0a7,0,208,6662
2c216fb4fa519ae97fdb155183765aa5,1,128,160260
2c26d4ffe3aa6f692bf866f951156a06,0,184,3076
2c2bd5c5b8125a8335bd6414914b89da,0,128,180838
2c321abac7c2e48e70cf05af71c5727a,1,128,51717
2c38fd14fb6caa2665a3312a92bf7cc5,0,216,107694
2c4bdb2fa59937b3954197ca42320ea0,1,184,663556
2c52162c6738b288d07f8118e93b46bd,0,248,522556
2c542d2b1c37875b3d56c905871adddf,1,256,661508
2c6a056569bed4a03eb3f8053ca012ac,0,280,136790
2c7772d6e2515bf74edaab832b59cddd,0,68,17737
2c7f8801e16a539a7f895d7f508829ed,1,232,235012
2c81b7b875cac8094df154e7047e847e,0,240,445446
2c85b44104ecd39110b754fb53affca1,1,200,809740
2c909010aa570639a76d77bb66f6bf5b,0,264,38916
2c96233fc977bff90263c973a813a88b,1,128,591876
2ca7055175633959e979e8d10e3b6e79,1,200,149818
2ca90bbbd726c697069967c2ac733542,1,200,201615
2ca9724801f4f731cfa8732106c28f77,0,248,62980
2cb592bd11df1ecfc0c181200819cfcc,1,240,75268
2cb6c518c1da2bc90ef4b56cdddb36ae,1,224,530216
2cbf72a3dc10aa28437de87ca6886813,0,240,367916
2cc1fd68f76356cccc927a38b9e88ff4,0,232,213534
2cc4530bffeb998ecd8cd680218a1dd5,1,128,320000
2cd55c6674c34c363d35de64a3b34dfc,1,216,53883
2cd9b6610bbf21283e82b8e7f9a26a87,1,256,25252
2cdf15cfbe704d781adaaff309816e1d,1,216,93700
2ce0f2470c8ee79e5b0a7edb505c77f9,0,184,3076
2ce6c27eec345123ef0e6bfbea07bfa4,1,200,37519
2ce9010e2a0baf627bb4d159b913f2cf,1,256,777732
2cf0ef95dbbe6bfaad57b239393c4bd5,1,184,213611
2cf84704a0e37d3e9a6ef5070e8aff44,1,184,471044
2cfc1f47b4af5ba88f6cdd6b4d5bfe85,1,256,693252
2cfdfd4b28a7c4a2c56b6a48faa77154,0,256,72196
2d06dac6565579a0826ed0a4f30a89e6,1,200,634884
2d0812bd847dc5897c7390b10be7daaf,1,128,39428
2d0a2b055e004a6f90be8b2725e011dc,1,256,107012
2d1143e3068233313100f38dc477a83c,1,184,87040
2d1303d945c4d2aca179e2be023631ff,0,256,342532
2d143f0112651b09044ab7ef8aabe25b,1,256,766468
2d1558c408d9d5d4352c413e272d1313,0,224,138758
2d1a163ca7f3da550a42c8f053bd1c0a,1,256,565764
2d1f5c5e1259f1ff777e29c71cee2d16,1,128,61444
2d2393f479edc190e90cc7f3e7648420,0,248,36868
2d353dc16d2f7b86ab34dc9116c9b175,0,256,197412
2d3dfeffc1b042e3c34f7af0322384a5,1,64,138163
2d44cd530595e70163d12550d17063aa,1,240,22502
2d49e76c919f6debe981086e8c14e1a6,1,184,73924
2d4e621aaa5e8cd8130d6b8a77c20fd0,1,128,232964
2d50a30467f76ec6291276d34d5061fc,0,224,509660
2d5ca7c79882883dde9a5158ccbc26ac,1,256,12288
2d5d536f7d7e217bf9bb55744a900e06,0,184,3076
2d5d6d9c78c2edb5b87e0236847012fc,1,256,673796
2d66da64a1b941fc471e6aff525efd90,1,176,285276
2d6bba9f7f1bfc9b2dba85a9bb63dc2e,1,200,45060
2d6c2ee63d807d49b9aa32be45c846e8,1,232,471492
2d7b8ed7eda4d539d80698b2ef936b1b,0,224,61958
2d89266b2f9ed67f7bb85876561f0dfe,1,256,283140
2d8ec46d516cf54059d13de9616da6f7,1,128,314884
2d96c3f648ba75d1a078d157f8b1dee0,0,240,139113
2da7d86d28df8bd0dc562cbd24edfc22,0,184,5636
2db901fc525bd7c4ed952622a2773d48,1,256,312832
2dd779687fa57aa6c30baf47c0440e46,1,200,334086
2ddd547f88b7552446ff6b304c138fe3,1,512,431104
2dde34dae58cdaf74232321b0f1686f4,1,224,154883
2de474bf12f3630f6dff803c5b4eb73f,1,176,7172
2df38de3dd42b560ec5fc68f9a5f88ef,0,272,904460
2e009e417cd550e98a1f9c34c3868b14,1,200,297708
2e0351d365937908e9d2cf742231f6ae,1,256,282628
2e07c0d2b596a803a7c9d4d74f2d83e4,1,128,14780
2e0cdf682ee9c5ec0a541615bff3b11f,1,240,237764
2e0db15b0f1243b9c273e7350318e16a,1,184,126980
2e17de557fbcec591b36e0fff2b3f8ee,1,184,245764
2e1b95c6bf80b4c6443402684f329845,0,128,581636
2e262d04812cbb93f6fd818ae0f1caa6,1,184,32768
2e2a48e55ee515065b762370cd6ae188,0,184,4612
2e3a165834b01a5ecc607d66adbaa8a9,0,600,479156
2e3b79a08c0c665bfccf4ade6c7fca73,1,256,658944
2e41ac2e46ae6b1e431ecac796c32fe0,1,176,475140
2e4311c9688fc4ccb96dc598a051b34b,1,256,4096
2e46ef222e484305667a754ffc20de97,1,128,143364
2e4af4631d405bc438ffa8360c7960e5,1,184,126980
2e505af38634406e8b5830570df5477b,0,184,110596
2e5b4e2f8212ef3b6e4b17685f026062,1,128,129540
2e60a03637ea26260da497f6e7048e0e,0,128,70150
2e6358da63ee33f4ac8e72b5ac1ca42c,1,128,275460
2e69c7b6047a24d32079cd05a5855b96,0,128,21972
2e6c5c7205395ab05596bf34a7d1fb1e,1,224,352262
2e76f87c72bb7927a18a3a9d2fe8d3d3,1,216,66637
2e7e13a45fea7e029a6eda2aa5e4fe90,0,240,92676
2ea39bcace89b4d719c7c723891e7876,1,128,227068
2eaf40e4458668823f0c522ec6f537b7,1,168,26112
2eb10d2c622bb33fa5b85352c6389180,1,248,138596
2eb33912bb168c758f53d8fedef045a8,0,248,234044
2eb6cc006a77ae0c7c7e642b17e1c96c,1,184,437716
2eb77da1b7a9fb306ed4d7942d4d5e44,0,256,135172
2eb97c9b87235febced647f3477c4e6b,1,224,45060
2ece759c1e6f2670ee7ac3fe8798e0a3,0,224,898806
2ed846f227bd79137ed5b4e75ec08ed9,1,184,26628
2edb219debd13dcfeae6e5c5f435e7c4,1,216,48053
2ee0f72ccbb2c212f65926551d7ea4fb,1,200,618500
2ee9b2cf30242bcf545a087f010609ef,1,128,132614
2eecfd0d5fc0c4c44869067dd49c32be,0,288,775676
2ef10156ff7ba32965bb972f856f27d3,1,200,36434
2f11704c1ab61d6400202f4f5b32d70f,1,128,520708
2f1883e1acebaa5392e19649ff55c076,0,216,96198
2f18dcca5add26c8f883d51587b2535b,1,240,345499
2f2b80923f1c60b870e98a4826090ea8,1,184,442372
2f2d64bf34339cd46f4eeee96f96bc4c,0,232,127494
2f3207d3027e49529cdd0119b2d22977,1,216,69128
2f3bb683a38de1c576e9000a095d648c,1,216,137276
2f3dc1d4cdaffaf5005f303aae5d8e53,0,256,240726
2f43b807713655441b247177c298dbb6,1,256,118276
2f46dcaa5e7627b6c6fcc848bcf81f61,1,256,92672
2f4a5f7bda4a2299300ab263ad71ae5d,1,176,697511
2f4dc386344baefb851f703bcdbf85ab,1,200,67590
2f4fa26a4cf1fd70a1c968de850b22d0,1,248,82638
2f5413e0ab72404becc31ddd54fa766d,0,240,34676
2f60891341ddd6fa042068b0aca17ad3,0,248,59396
2f667f8166dea6c67a269b04ef5e7036,0,128,11612
2f7265de73f54f376309b2645e7b8ba0,1,256,303620
2f7766c16943e36a644e59b344f15514,1,232,71698
2f79a8d45103c5be0061f62e609cd8e6,0,264,32236
2f802941cfb6c5c5cadc03a1d2192859,1,256,674308
2f81528474eff83d3cc15e5b90316e00,1,176,61444
2f82d58c5810be92e89f7eb2264350b0,1,256,674308
2f889774892fb722b1743f782b3f252e,1,208,161060
2f92a0f7716a37b0e3d8d9db726c54cb,1,128,465546
2f94b3042580141f8ad7858a12bacd02,1,184,172037
2f969e8ce355e2ad2acb05bb0d393ff4,0,248,132100
2fa3e978e70d51f35f600dac7b8f094f,1,256,707076
2fa99e63f45fbf4272d17866f11c9255,0,200,174955
2fab4a33e6bfa09172d3d9ff416bfff7,1,240,529412
2faece1130173a579d58d3c004e23693,1,200,40816
2fb3d837d4b25f3f6325e55a8f4525ef,1,128,241668
2fc64118db177f280da27d81757ba129,0,248,15694
2fd315bc2a977f32698a4a074869e7f0,0,264,80902
2fddad5720ec21a4c7dafd505862f707,0,128,20484
2ff2539c71554266d48da2ae982a8871,1,232,45056
2ff8d172073a4c76bda55446b74e431e,1,272,642564
2fff22f13e6799ac2fce82d2118b82ab,1,232,542746
300412f87216a9179a07b5686a255c1d,0,184,55300
30046ee42c995959aed4a4510f09d70c,1,248,60420
301f86c9a4527028d3f00b6ffa6249ac,1,208,433368
302cafada63a5fa5f75c383cca23b0e2,1,240,354082
3032ad7a5b6924a001587d9a7c20ff18,1,256,272900
30390429a2f409f254891a0ab37b7dfb,1,184,667652
303a74b56961982e8214431e69117c6a,1,216,554740
303c2d19a670c708087a4bc964d10955,1,256,8192
303d67297a64ed585c320340c8a14370,1,128,176178
3041896536c3c2054cf2db6fe0b71d9e,1,232,438276
30524a948f046f4f303b46ccd9bb42cf,1,128,61956
305359d308ae854d2f464306b69b4e5b,1,224,135168
305ddb84cf4328827a22e110494a45da,1,240,830468
305f4fd93908684f92c7340daa42e6f6,1,216,275436
305fd7eb90ffe315272ab3806b5240a3,0,192,3590
30611c4196e04ea24ed9a44e6083e486,1,176,328196
3065668eac85488258ae55ec96a88ac8,1,208,76436
30682f3a079184a93aa8b1615aac30fb,1,512,206852
30750d124f51b8c96d9c7fc03fe5a1f4,1,128,207364
3077e298b25a4de2f6ed8f4941739b18,0,128,44998
307acabb430575d8731c8c9610cf7636,1,184,434820
30839d14d75cced7bc790f2775a763eb,1,248,210948
3087d94c719a08c2753965559d6d5c1b,1,184,113434
308c1bab7768d89d571f86a3f7bf138b,1,128,20484
308d53557a956aa3f5a6e01d0a480291,1,232,275462
309cf0161d1170c63657277c1ea038f5,1,248,184324
309daf9718977bf3a403ca4649645fa9,0,248,483212
30b42e4e9a4993c04b4bb9e50301c99c,1,128,145676
30c540ff1f63cc33a7d6ba5e3e2e9f6e,1,200,454660
30cea88d8887ebbb7bf4025c0c545f46,1,200,167940
30d516a7442d7f3821707acfcc77070e,0,240,22884
30deb213158ed1060cb6771113242dd3,1,64,7338
30e42afdf3d237000ae8a59302c648fb,1,176,299012
30e70a52c631dc83fb16aaf867db526f,1,256,707076
30f5401f3a7b0dfa4315d0c22140e182,0,240,33710
310db78b116795982260a46526a38615,1,184,118794
310df62b1cd061ed346202df53993a13,0,264,324156
311df38c0ab2012d1f7cd30b04cde57c,0,312,735044
31202af95e214dd06d8e04b1bfdf5e24,0,232,681988
3120caefae0447912e8600b29f86f85a,1,224,247309
312167d17d93ded8e1aef7da385db0f2,1,256,416772
312a035761efe688613d593c0cbc6a1e,1,128,379908
314530e40e753a992a40d7ec583f2e33,1,248,36196
3148e563e2c67d5c9dd74e4bc22a61da,1,288,30058
314c31de130f9452eb3c182fc8e070ce,0,248,38406
3151396f71be3ca461ad6bc07ae718b1,1,256,39936
3154f4097173bae252d8ed066e226f88,1,256,194564
317009b8c1fe4bb364ac4e66454cb14d,1,224,435204
3173eaf77ce8cb0687d2b668096eac00,0,232,10758
317f97cec6ac8a26a8cc321f9f17fddf,1,184,113434
3183efaaba4dec9d600b9f237a6b7f72,1,192,339974
318f668240a06f7b0e4cb4abcaa04173,0,232,186884
31924d19fe58c3a6b7b04403ae3c3a6e,1,216,48044
31a3de7fbb59e0601a5204acd7bc45a2,1,128,23768
31a518d69dcc25acec01dcdcd7b698b6,0,200,92476
31a73be64ad4c578133e0cefdd229c6e,1,216,48051
31b1f6a23f82a3e1b324fffe87b7e980,1,184,45060
31b3cb7cf8784d41bcb5d873de72edb6,1,200,285324
31bc84f7229d13b5751dbe1c1dcfb9b3,1,272,859652
31bdfc5dc1eb89cb5ea8c727a646e29a,0,240,75868
31c228ace0b096d25acf218788bac86e,1,208,667888
31c579f7f035634f1467a255f8a4cac1,1,240,407552
31d2840b8c5facc6f88d2fbf6a997e82,1,128,32288
31dd466c51aa975700336daebbf79787,1,12,8704
31e2346d58ff3f8259b2c0a00fb9cb83,0,256,539796
31eb7bd2e291458a80fccd35eb281867,0,128,13646
31fbb9f792e4b13da11450713a4962e3,1,128,376836
320006e609068c8b10a89390db6f3c56,1,256,47108
32025a1c9dcb9d88ed5520c7cf99db7b,0,208,904052
320fc1b7df182943da3dee3b5f4af199,1,224,247309
3213b996a2c91f6bc8f0aeeaeceac911,1,128,205318
32266877e767d85d84c3c6a0e078245c,1,256,15436
322b5f1d8417983448b631432c6b5779,1,264,509956
3231b4746ad99bc5338d75a6406f79aa,1,256,401781
3239deb7a1152f11ad46d4f020b3f3a7,1,128,99846
323dae9cf4636754247fef989de404aa,0,184,23044
32405b908b63668c5a14c910a6f4a407,1,128,680427
3240ff561a3c16e8f8c98b23fd0bb637,1,216,261186
3242915c5575bcb35d146271ea8d0fc8,1,200,376212
324921e46866ceaf5272a3ea6e9ffea7,1,256,673796
324b02b04d3d1e3415f03154de10c5eb,0,272,109956
3250267f66a3f79f45018528e215885c,1,256,509956
325288a8fc2bb565b5a8860b7372ad07,1,200,41328
32539e9f58cbc09dab493b34149aae47,1,256,278130
325d5d7316b946c96f3c74da4f1ab58b,0,176,155652
326c6acb7be687b7c062b73a5b7ec9ed,1,128,43286
326dc87c97b148e2355dbd7911cceacb,1,512,197636
327746a03921d45131f8a29e74a4e30c,0,200,490696
3278eff561765552b551677ff777343c,1,128,85508
3287242b0f2df6f67d3ec4b543d1b48e,1,192,421892
328fb8c5da1770be06d3990923f2d332,1,256,26724
329c5c12fdd22bfc41c594f4ff8b278d,1,256,238084
32a700ce76fd10fd159ee3c6f01c31a8,0,256,38916
32ab6cbeb1badbde7da7517dc3874f12,1,184,217601
32acd69abe7d9e0113c52bc42797b99c,1,128,214022
32bf936ab55100c985745464554c8e67,1,12,16896
32d59ea2362ed92a527ff015caa3538e,0,256,561020
32d608b3cc90c147a5472bad00966256,1,224,24576
32d75ab383a412201db7760d6bf23a66,1,200,29908
32de3aff5e1c6dd7cdb63e29ccede1a4,1,128,32514
32e90183d6bdb1fdd61a6141a27e58c7,1,224,512004
32eabf540c55b5aa5e0648d3a22b22a4,1,216,48052
32f023b42b8cebf84dcc237a1fcae6b5,1,128,165894
32f5ebf70bd65c57359fce4d8138e7f4,1,216,301572
3306654af48983f34d5f231ed82cbdcd,0,224,288262
331e10622be557421a6bfcde327803cb,1,128,189440
332022c52968a3fa3b136be8cacf3f00,1,128,663556
3326126aff91f5c010e21771cae91fb4,1,208,200708
332d3e85ce81e04080366ffe3475e82f,0,216,44628
3338cd57d0d87d788a6575a290f49d84,1,128,190980
333ae5edbdec7a02aacc4c893e4b7280,0,192,22716
334ab0364426cd1e72af2b3da0d3845d,0,208,103505
334b85592e9eb65469a40278dffcc263,0,128,35592
335dc5366c79fe22d638d2206d605144,1,216,619640
33726864b39b7788e1154d991cc71ddf,1,288,556030
3373118ed21bd954feeba15a12b24881,1,512,242412
33766f8275a7d783b83886883f54dbde,1,128,218628
3379dc38e6db1e68ad80f85807a241e5,0,264,152582
339a665182085944ea885d3212974372,1,200,94724
339f114981b7402e38d4251688560852,0,216,375359
33b819e126a202da4360332fa9ce9cd0,0,184,115932
33c67e8a43add59e3c231bc3a1febb14,0,264,317446
33da205be885b44e0f006085e63e278e,1,208,315459
33da85f148bebae4b186cffea066e95c,0,248,47622
33de0c1c1f5ccb2beeba1cfb5671ad39,0,264,126980
33dfcb350d72ef6465063ee0a4ef1f00,1,128,14780
34053cff9b4b9d9c98ff282346f995aa,1,240,208900
340dfde7a00577337c99f75ed060e41e,1,256,270340
34135d7784c07479f204eafc0a72c254,1,256,621568
3415058df8ea2a94b87a70bab4395549,0,288,358916
342563e87cbacc3682498a1731740238,1,256,301060
34298709752da1c4bc7c51dafab08ec3,1,256,25600
343424b98829c25d36e1e3b70a833bc0,1,240,135452
3434566ad79185b018791f0c4638609e,1,240,26094
343546882093c2b9831ecf6c6548ada7,1,64,55894
343619fb02b870a216e5461171cc8785,1,128,180228
3445890ba52b63406953758cc2245417,1,200,180933
345197311b19cd7458c221f00d10d9c4,1,256,674308
3453bc18bcb615a07666883e0288c7c5,1,216,287922
3454d564409ecc494306fe9bef75762c,0,256,725178
345742716d1fcb6ca01d3ca1fff202a6,1,184,217600
3464b327e80c862736473aa17dbbf6e8,1,128,178180
34704345c5d5790f839eabf5c257ad67,0,264,37892
347fe871812b93033de791ce21f4d5e6,0,128,194566
348cc0a6f4119f4b44083abd4b67f31b,1,232,40808
348da31f95806c2a1d12aa18e42edc5d,1,224,435204
34966de19bd566af4d262086f9a9b8f8,1,128,11268
34ae8897100e20502ff8079df0fad114,1,216,48041
34af5c92b818c136beae14a03a7c7f46,1,256,674308
34b3aca263cd741739c5e48c1eb9a7be,1,184,511492
34c63e3390b0749f639d8e5c33e7a473,1,216,94212
34da4a5cee43b1446c34142b78f3960c,1,256,197636
